StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,Q1.2,Q1.3_Browser,Q1.3_Version,Q1.3_Operating System,Q1.3_Resolution,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.3_1,Q2.3_2,Q2.3_3,Q3.2_1,Q3.2_2,Q3.2_3,Q3.2_4,Q3.2_5,Q3.3_1,Q3.3_2,Q3.3_3,Q5.3,Q5.4,Q5.5,Q5.6,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q7.2,Q7.3,Q8.3_First Click,Q8.3_Last Click,Q8.3_Page Submit,Q8.3_Click Count,Q8.5_First Click,Q8.5_Last Click,Q8.5_Page Submit,Q8.5_Click Count,Q8.6,Q8.7,Q10.3_First Click,Q10.3_Last Click,Q10.3_Page Submit,Q10.3_Click Count,Q10.5_First Click,Q10.5_Last Click,Q10.5_Page Submit,Q10.5_Click Count,Q10.6,Q10.7,Q14.2_First Click,Q14.2_Last Click,Q14.2_Page Submit,Q14.2_Click Count,Q15.2,Q15.3,Q15.4,Q15.5,Q15.6,Q15.7,Q16.2,Q16.3,Q16.7_1,Q16.7_2,Q16.7_3,Q16.8_1,Q16.8_1_TEXT,Q298,Q17.1,Q17.1_7_TEXT,Q6.3_1,Q6.3_2,Q6.4,Q5.8,Q5.9,Q5.10,Q16.5,Q16.6,Q18.2,Q18.3,Q4.2,Q4.3,Q4.4,Q20.2,Q20.3,Q.20.4,Q20.5,Q18.4,Q18.5,Q19.2_1,Q19.3,Q19.4,Q19.4_12_TEXT,Q19.5,Q19.6,Q19.7,Q19.7_2_TEXT,Q19.8,Q19.9,Q19.9_2_TEXT,Q19.10,Q20.6
1/26/2021 7:04,1/26/2021 7:18,0,100,853,1,1/26/2021 7:18,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 10.0,1680x1050,,,,,,,,,4,3,3,6,6,5,5,5,,,,,6,7,4,2,4,4,0,0,34.473,0,0,0,59.092,0,7,3,,,,,,,,,,,0,0,92.43,0,6,2,2,6,6,6,4,Jag är beredd att ta det vaccin mot covid jag får.,3,3,3,2,,1,7,99,2,1,6,,,,1,2,3,2,3,2,6,1,2,Det slår blint. Vem skall ta ansvar för ett beslut vilket i efterhand visar sig vara fel?,1,1,,69,1,6,,2,3,1,,21,1,,1,
1/26/2021 7:13,1/26/2021 7:19,0,100,362,1,1/26/2021 7:19,anonymous,SV,1,Edge,88.0.705.50,Windows NT 10.0,1366x768,,,,,,,,,4,5,4,6,4,4,5,5,,,,,5,6,5,4,4,4,2.385,3.359,3.766,3,36.857,38.487,39.379,5,6,5,,,,,,,,,,,5.017,5.795,6.795,6,6,6,5,5,5,5,4,för jag vill inte bli sjuk i corona,3,2,2,,,3,7,99,2,2,6,,,,2,2,3,3,5,4,4,6,4,,2,1,,38,2,4,,2,8,1,,21,1,,1,
1/26/2021 7:04,1/26/2021 7:19,0,100,949,1,1/26/2021 7:19,anonymous,SV,1,Chrome,88.0.4324.93,Android 8.0.0,360x640,5,5,4,6,4,4,5,3,,,,,,,,,5,7,3,3,,,,,4,4,3.462,85.552,89.7,8,4.994,18.974,22.999,4,7,4,,,,,,,,,,,21.921,44.58,46.627,8,7,3,1,7,7,7,4,Jag litar fullständigt på läkemedlet både vad gäller att det är verksamt och att biverkningarna är mycket måttliga ,4,3,4,,,1,7,99,,,,4,2,6,2,2,3,5,5,3,5,4,5,,,1,,70,2,4,,2,7,1,,12,2,Svenska ,2,
1/26/2021 7:05,1/26/2021 7:20,0,100,912,1,1/26/2021 7:20,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 10.0,1920x1080,,,,,,,,,4,5,3,6,2,5,6,6,,,,,6,7,6,6,1,1,0,0,91.768,0,0,0,63.754,0,6,5,,,,,,,,,,,0,0,84.073,0,6,3,5,5,6,6,4,"Karantän måste ta slut, isolation är inte bra för hälsan.",4,2,4,,,1,7,99,6,3,6,,,,2,2,3,3,2,3,1,1,2,Du kan inte kvantifiera den mänskliga faktorn och ta hänsyn till minoriteter.,1,1,,27,2,3,,2,1,1,,21,1,,1,
1/26/2021 7:07,1/26/2021 7:21,0,100,875,1,1/26/2021 7:21,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 6.1,1920x1080,,,,,,,,,3,5,5,6,2,5,3,5,,,,,1,7,2,1,4,2,,,,,,,,,,,0,0,8.693,0,0,0,7.29,0,7,5,35.721,57.839,122.997,3,5,2,3,7,6,7,4,"jag är 71 år med hälsoproblem. jag vill leva längre samtidigt som jag vill 
skydda andra i min närhet från att insjukna i Covid-19 men ändå kunna umgås. ",3,3,3,1,,1,7,99,5,7,7,,,,1,2,1,1,2,1,7,1,2,allt sånt ändras ju i flödet ..,1,1,,71,2,2,,2,2,1,,12,1,,1,jag förstod inte alla frågor så jag kan ha svarat lite godtyckligt på dem
1/26/2021 7:10,1/26/2021 7:23,0,100,821,1,1/26/2021 7:23,anonymous,SV,1,Chrome,77.0.3865.120,CrOS armv7l 12371.89.0,1366x768,,,,,,,,,3,3,3,6,2,3,5,5,,,,,4,4,6,6,5,5,,,,,,,,,,,0,0,25.022,0,0,0,34.448,0,4,5,0,0,62.901,0,5,5,5,5,4,4,2,"Jag är inte säker på att det kommer att påverka mig negativt. I mitt fall skulle jag vilja ha barn och jag fruktar att det kommer att skada mig.
",3,3,3,,,2,7,99,6,6,6,,,,1,2,1,1,5,4,3,4,6,,2,1,,35,2,6,,2,1,1,,5,2,spanska,3,
1/26/2021 7:11,1/26/2021 7:24,0,100,743,1,1/26/2021 7:24,anonymous,SV,1,Edge,88.0.705.50,Windows NT 10.0,1920x1080,,,,,,,,,4,4,4,5,3,5,5,4,,,,,6,6,3,4,4,4,0,0,34.818,0,0,0,30.716,0,5,6,,,,,,,,,,,0,0,48.832,0,4,4,5,4,5,6,4,jag tro inte vaccinet är i närheten så farligt för folket som coviden är,3,2,3,,,1,7,99,6,5,4,,,,2,2,2,2,4,4,2,5,4,,,1,,48,1,4,,2,8,1,,1,1,,1,nej
1/26/2021 7:11,1/26/2021 7:24,0,100,787,1,1/26/2021 7:24,anonymous,SV,1,Chrome iPad,87.0.4280.77,iPad,768x1024,4,4,5,7,2,3,6,7,,,,,,,,,7,6,5,4,,,,,4,5,,,,,,,,,,,0.895,0.895,8.318,1,1.415,3.315,10.931,2,7,4,11.114,33.684,35.248,7,5,4,4,6,5,5,4,För att skydda mig själv och andra i min närhet ,3,4,3,1,,3,7,99,,,,7,4,4,2,2,4,5,3,4,3,6,4,,,1,,21,1,5,,2,5,1,,18,1,,3,Nej 
1/26/2021 7:10,1/26/2021 7:26,0,100,984,1,1/26/2021 7:26,anonymous,SV,1,Safari iPhone,14.0.1,iPhone,375x667,4,4,4,4,5,4,4,4,,,,,,,,,5,7,7,1,,,,,3,5,,,,,,,,,,,9.34,10.821,24.086,2,6.066,22.694,22.723,3,7,1,9.816,41.368,62.013,3,5,2,4,5,3,3,4,Jag tror att vaccinet är testat o godkänts på säkra grunder,4,4,4,,,1,7,99,,,,3,2,6,2,2,1,5,2,3,2,1,4,,,1,,70,2,5,,2,1,1,,12,1,,1,
1/26/2021 7:03,1/26/2021 7:31,0,100,1682,1,1/26/2021 7:31,anonymous,SV,1,Chrome,88.0.4324.93,Android 9,424x753,3,3,3,6,2,5,5,4,,,,,,,,,7,7,1,4,,,,,6,4,,,,,,,,,,,47.846,66.993,80.235,3,9.992,75.775,106.079,5,7,5,15.938,290.4,315.182,13,6,2,6,7,7,7,4,Jag arbetar som personlig assistent och med vaccinering minskar jag risken att smitta min brukare radikalt. Utöver det vill jag göra vad jag kan för att vi ska bli kvitt pandemin. ,3,2,3,,,2,7,99,,,,3,5,6,1,2,2,3,1,4,2,4,6,,1,1,,33,1,5,,2,3,1,,12,1,,1,
1/26/2021 7:19,1/26/2021 7:31,0,100,746,1,1/26/2021 7:31,anonymous,SV,1,Edge,87.0.664.66,Windows NT 10.0,1366x768,,,,,,,,,4,4,4,6,4,4,5,5,,,,,4,7,1,1,3,3,,,,,,,,,,,0,0,32.074,0,0,0,26.758,0,7,4,0,0,37.327,0,6,2,2,7,7,7,4,"Man har funnit väldigt få biverkningar, vaccinet verkar pålitligt och effektivt.",4,2,4,,,2,7,99,6,3,4,,,,2,2,4,4,4,3,5,3,3,Vet ej,,1,,60,2,5,,2,4,1,,4,1,,1,
1/26/2021 7:06,1/26/2021 7:32,0,100,1539,1,1/26/2021 7:32,anonymous,SV,1,Chrome,88.0.4324.93,Android 9,360x760,5,5,5,6,6,4,3,4,,,,,,,,,2,5,3,3,,,,,5,5,,,,,,,,,,,9.692,17.775,33.131,2,10.734,25.783,29.151,3,6,2,5.879,87.978,90.118,7,5,4,5,3,5,6,2,Jag vet inte vad som kommer hända efter sprutan. ,3,2,4,1,Min hälsa ,2,7,99,,,,6,6,5,2,2,1,1,3,4,3,5,5,,1,1,,36,2,4,,2,3,1,,11,1,,1,Heja Greta! 
1/26/2021 7:17,1/26/2021 7:36,0,100,1156,1,1/26/2021 7:36,anonymous,SV,1,Edge,88.0.705.50,Windows NT 10.0,1366x768,,,,,,,,,5,5,5,5,4,5,5,5,,,,,4,5,2,1,4,3,0,0,16.337,0,0,0,142.309,0,6,6,,,,,,,,,,,0,0,90.931,0,6,4,3,6,6,6,4,är tillräckligt gammal och rädd att ta viruset hem och smitta familjen,3,3,3,,,1,7,99,6,1,4,,,,2,1,1,1,3,4,5,3,4,,2,1,,67,1,1,,2,5,1,,14,2,Finska,3,
1/26/2021 7:30,1/26/2021 7:37,0,100,433,1,1/26/2021 7:37,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 10.0,1536x864,,,,,,,,,2,2,2,4,3,2,4,3,,,,,1,7,4,1,2,2,0,0,2.718,0,0,0,12.638,0,5,5,,,,,,,,,,,0,0,8.007,0,5,3,2,5,5,7,3,vill gärna ha vaccin och bryr mig inte så mycket om vem som gjort det,2,2,2,,,1,7,99,2,1,4,,,,2,2,1,1,5,2,5,2,2,-,1,1,,67,2,3,,2,4,1,,21,1,,1,
1/26/2021 7:33,1/26/2021 7:44,0,100,661,1,1/26/2021 7:44,anonymous,SV,1,Edge,88.0.705.50,Windows NT 10.0,1600x900,,,,,,,,,2,2,4,5,4,6,6,4,,,,,5,7,5,3,4,4,,,,,,,,,,,0,0,23.849,0,0,0,27.304,0,7,2,0,0,45.514,0,6,2,2,6,6,6,4,Jag tror att det är det skydd som kommer att finnas för mig under överskådlig framtid.,4,3,4,,,2,7,99,5,3,7,,,,2,2,5,6,2,2,3,3,4,,1,1,,75,1,6,,2,8,1,,11,1,,1,
1/26/2021 7:01,1/26/2021 7:44,0,100,2582,1,1/26/2021 7:44,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 10.0,1920x1080,,,,,,,,,5,4,4,5,5,5,5,4,,,,,4,5,6,5,5,5,,,,,,,,,,,8.635,8.635,9.144,1,0,0,9.717,0,5,4,772.112,772.112,772.365,1,5,4,4,4,5,4,4,jag tar vad för vaccin som erbjuds,3,3,2,,,2,7,99,4,3,4,,,,2,2,4,5,2,3,4,4,5,,1,1,,30,1,4,,2,1,1,,18,1,,1,
1/26/2021 7:44,1/26/2021 7:50,0,100,358,1,1/26/2021 7:50,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 10.0,1280x720,,,,,,,,,5,5,5,5,5,4,5,5,,,,,5,6,4,3,5,5,0,0,27.463,0,0,0,1.817,0,6,6,,,,,,,,,,,0,0,1.81,0,3,4,5,4,5,4,4,Jag litar på att det är noga kontrollerat av seriösa myndigheter,3,3,4,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021 7:55,1/26/2021 8:03,0,100,487,1,1/26/2021 8:03,anonymous,SV,1,Chrome,87.0.4280.152,CrOS x86_64 13505.111.0,1366x768,,,,,,,,,6,5,5,6,2,6,5,6,,,,,6,7,2,6,6,6,,,,,,,,,,,0,0,7.77,0,0,0,6.557,0,7,7,0,0,9.922,0,4,7,2,7,5,5,4,vill fåå stopp på alla dessa restriktioner,3,4,4,,,2,7,99,3,3,1,,,,2,1,3,6,3,3,1,5,7,,3,1,,19,2,3,,2,4,1,,11,1,,1,
1/26/2021 7:57,1/26/2021 8:03,0,100,347,1,1/26/2021 8:03,anonymous,SV,1,Chrome,88.0.4324.93,Android 9,360x740,4,4,4,6,6,6,6,5,,,,,,,,,6,5,5,6,,,,,6,4,1.112,3.617,5.744,5,1.244,4.147,5.174,6,6,5,,,,,,,,,,,1.707,5.677,6.701,7,6,4,6,5,4,4,3,Mår bra,2,2,2,,,1,7,99,,,,7,7,4,1,2,3,3,5,4,5,4,6,,2,1,,43,1,4,,2,1,1,,11,1,,1,Nej
1/26/2021 7:57,1/26/2021 8:06,0,100,524,1,1/26/2021 8:06,anonymous,SV,1,Safari iPhone,14.0.2,iPhone,375x667,6,6,5,6,5,5,5,5,,,,,,,,,4,6,2,3,,,,,4,4,4.327,5.694,9.031,3,2.769,5.802,7.824,2,7,4,,,,,,,,,,,2.859,6.524,14.484,6,5,2,3,5,6,4,1,Det finns andra som behöver det ner än jag. När alla riskgrupper är vaccinerade är jag villig att ta det själv,3,3,4,,,2,7,99,,,,6,7,5,2,2,4,4,2,5,5,4,3,Det kan bli fel utfall,2,2,Läst om det,49,2,6,,2,8,1,,11,1,,1,Nej
1/26/2021 8:04,1/26/2021 8:06,0,100,119,1,1/26/2021 8:06,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1920x1080,,,,,,,,,5,4,6,6,5,5,6,6,,,,,4,5,6,5,6,5,,,,,,,,,,,0,0,2.4,0,0,0,3.966,0,5,6,0,0,2.408,0,5,4,7,7,7,6,3,I follow the principles of vaccine from the goverment and want move freely around,3,3,4,3,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021 8:01,1/26/2021 8:06,0,100,322,1,1/26/2021 8:06,anonymous,SV,1,Chrome,87.0.4280.88,Windows NT 6.1,1536x864,,,,,,,,,4,3,4,5,3,5,5,4,,,,,3,6,4,1,4,4,0,0,7.794,0,0,0,10.524,0,5,5,,,,,,,,,,,0,0,8.066,0,4,4,3,5,5,5,3,Jag är inte i riskzon och har bra immunförsvar.  Därför tvekar jag något,2,3,3,,,1,7,99,2,1,6,,,,2,2,3,4,6,2,4,5,3,Tveksam bakgrund,2,1,,58,1,4,,2,4,1,,14,1,,1,
1/26/2021 7:52,1/26/2021 8:10,0,100,1115,1,1/26/2021 8:10,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 10.0,1366x768,,,,,,,,,1,1,1,6,1,4,3,2,,,,,7,7,7,4,7,4,1.138,1.138,18.742,1,0,0,8.711,0,7,7,,,,,,,,,,,0,0,57.68,0,4,6,4,4,7,7,4,Har ingen förtroende för EU institutioner då de är inte ansvariga inför medborgare (demokratiskt valda). EU myndighets chefer är inte nominerad i öppen process. Hela EU är nära särintressen och personliga ambitioner och lång ifrån medborgarna. Ser i grunden ingen skillnad gällande myndigheten som nyligen flyttade till NL.,1,4,1,4,Myndigheter i Israel,1,7,99,3,2,1,,,,2,1,5,4,5,1,1,7,5,,,2,All användning av statistik som beslutsunderlag är algoritmbaserad även innan dataåldern.,48,1,7,,2,4,1,,11,1,,1,
1/26/2021 8:04,1/26/2021 8:11,0,100,441,1,1/26/2021 8:11,anonymous,SV,1,Edge,88.0.705.50,Windows NT 10.0,1600x900,,,,,,,,,1,1,1,3,1,1,1,1,,,,,4,4,4,4,3,3,0,0,7.675,0,0,0,8.175,0,4,4,,,,,,,,,,,0,0,14.821,0,4,5,4,4,4,4,3,tro på det ,3,3,3,,,1,7,99,5,5,5,,,,1,1,1,1,4,4,3,2,3,feltolkas,,1,,71,1,1,,2,1,1,,11,1,,1,
1/26/2021 7:46,1/26/2021 8:13,0,100,1577,1,1/26/2021 8:13,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 6.1,1536x864,,,,,,,,,4,4,4,6,6,4,4,4,,,,,4,6,4,3,4,4,,,,,,,,,,,0,0,45.226,0,0,0,80.456,0,5,5,0,0,79.176,0,5,4,4,5,5,4,4,"Som person tillhörande riskgrupp så vill jag inget hellre än att vi ska kunna återgå till ett så ""normalt"" liv som möjligt igen. Detta vaccin gör förhoppningsvis att detta kan ske inom rimlig tid, om nu dom flesta kommer vaccinera sig.",4,3,4,,,2,7,,4,4,7,,,,2,1,4,4,2,3,5,5,4,,2,1,,51,2,3,,2,2,1,,21,1,,1,
1/26/2021 8:12,1/26/2021 8:14,0,100,110,1,1/26/2021 8:14,anonymous,SV,1,Chrome,88.0.4324.93,Android 9,360x780,2,3,4,4,7,2,7,5,,,,,,,,,1,4,1,1,,,,,1,3,,,,,,,,,,,0.377,1.072,1.543,2,0.655,0.655,1.475,1,2,2,1.33,4.477,5,3,1,5,4,2,1,1,1,Gas,1,3,3,3,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021 8:12,1/26/2021 8:14,0,100,103,1,1/26/2021 8:14,anonymous,SV,1,Firefox,84,Windows NT 10.0,2560x1440,,,,,,,,,5,4,5,4,1,5,4,5,,,,,6,6,6,4,5,4,,,,,,,,,,,0,0,0.889,0,0,0,0.848,0,5,5,0,0,19.145,0,4,3,5,4,5,4,2,vet ej,3,3,3,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021 7:13,1/26/2021 8:15,0,100,3733,1,1/26/2021 8:15,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 10.0,1366x768,,,,,,,,,4,4,4,5,4,6,6,5,,,,,5,7,1,2,3,3,0,0,312.656,0,0,0,15.986,0,6,4,,,,,,,,,,,88.916,88.916,137.776,1,5,3,3,6,5,5,3,Jag litar på vaccinet. Tror på dess verkan. Är angelägen att få vaccin,3,3,3,,,1,7,99,6,4,7,,,,2,2,2,2,3,3,2,2,2,Litar inte på sånt. Bättre med sunt förnuft,1,1,,59,1,3,,2,6,1,,5,1,,1,nej
1/26/2021 8:02,1/26/2021 8:16,0,100,823,1,1/26/2021 8:16,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 10.0,1920x1080,,,,,,,,,5,4,4,6,6,6,6,6,,,,,5,7,4,2,5,5,,,,,,,,,,,0,0,26.092,0,0,0,21.4,0,7,6,0,0,48.568,0,7,4,2,7,7,7,4,"Ja, jag kommer nog att ta vilket vaccin som godkänts som helst för Covid-19, när det erbjuds mig.",4,3,4,4,Utfall av pågående vaccinering,2,7,99,5,6,6,,,,2,1,6,7,2,4,6,4,5,,2,2,tex. Vid införandet av skatt på plastpåsar.,60,1,5,,2,8,1,,2,1,,1,Nej.
1/26/2021 8:13,1/26/2021 8:16,0,100,177,1,1/26/2021 8:16,anonymous,SV,1,Safari,14.0.2,Macintosh,768x1024,,,,,,,,,6,6,6,6,6,6,6,6,,,,,5,4,6,5,5,5,,,,,,,,,,,0,0,0.841,0,0,0,0.69,0,5,5,0,0,0.74,0,3,3,3,3,3,3,2,Otillräckligt forskning,2,3,2,,,1,7,99,4,5,4,,,,2,2,3,3,3,3,3,3,3,Vet ej,2,1,,35,1,6,,2,6,1,,21,1,,1,
1/26/2021 8:10,1/26/2021 8:17,0,100,433,1,1/26/2021 8:17,anonymous,SV,1,Edge,88.0.705.50,Windows NT 6.3,1536x864,,,,,,,,,4,4,4,4,4,4,4,4,,,,,4,4,4,4,4,3,0,0,2.551,0,0,0,3.924,0,6,4,,,,,,,,,,,0,0,8.914,0,4,3,3,4,4,5,3,press från alla håll,4,4,4,,,2,7,99,5,4,4,,,,2,2,4,4,3,4,5,4,4,,,2,matematiska beräkningar om antal fall,57,2,4,,1,7,1,,11,1,,1,kommer inte på något just nu
1/26/2021 8:11,1/26/2021 8:18,0,100,435,1,1/26/2021 8:18,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 10.0,1920x1080,,,,,,,,,4,4,4,5,5,5,6,5,,,,,6,6,2,4,6,5,0,0,31.198,0,0,0,37.17,0,7,4,,,,,,,,,,,0,0,45.452,0,6,2,2,6,6,7,4,Anser att det är allas skyldighet att ta vaccinet för att inom rimlig tid kunna få bukt med Covid 19 pandemin.,4,3,4,,,1,7,99,6,4,5,,,,2,2,1,7,3,6,6,2,6,,2,1,,54,1,6,,2,6,1,,17,1,,1,Nej
1/26/2021 8:12,1/26/2021 8:19,0,100,389,1,1/26/2021 8:19,anonymous,SV,1,Edge,88.0.705.50,Windows NT 10.0,1536x864,,,,,,,,,1,1,1,4,1,1,1,1,,,,,5,5,4,1,3,3,0,0,14.854,0,0,0,10.459,0,7,5,,,,,,,,,,,0,0,11.606,0,3,5,5,4,5,4,2,"Tillhör ej riskgrupperna, behöver ej vaccin",1,1,1,,,1,7,99,1,1,1,,,,2,1,1,3,4,4,1,2,2,svårt att veta om det blir rätt,,1,,62,2,4,,2,6,1,,21,1,,1,Nej
1/26/2021 8:09,1/26/2021 8:19,0,100,641,1,1/26/2021 8:19,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 10.0,1920x1080,,,,,,,,,4,4,4,5,4,5,5,5,,,,,3,6,2,2,4,3,0,0,19.285,0,0,0,23.009,0,6,3,,,,,,,,,,,0,0,35.827,0,5,4,2,6,5,6,4,alla bör vaccinera sig för att stoppa smittspridningen så samhället kan återvända till tiden före covid,2,2,3,,,1,7,99,4,3,6,,,,2,2,3,3,3,4,6,3,4,,1,1,,59,1,5,,2,8,1,,14,1,,1,
1/26/2021 8:10,1/26/2021 8:19,0,100,545,1,1/26/2021 8:19,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 10.0,1280x720,,,,,,,,,4,4,4,6,6,4,6,5,,,,,6,4,5,3,5,4,,,,,,,,,,,0,0,2.329,0,0,0,2.149,0,6,5,0,0,2.351,0,4,4,3,6,5,6,2,Är lite fundersamt om det fungerar bra så skulle nog vänta med att ta det tills ett senare tillfälle. ,3,3,4,2,,2,7,,6,4,6,,,,2,1,3,4,4,4,5,4,6,,1,1,,24,1,4,,2,5,1,,10,1,,3,inget speciellt.
1/26/2021 8:13,1/26/2021 8:21,0,100,459,1,1/26/2021 8:21,anonymous,SV,1,Chrome,83.0.4103.106,Android 9,360x740,4,2,3,5,4,3,4,5,,,,,,,,,4,6,3,2,,,,,3,3,0.914,8.373,18.485,6,0.8,11.813,17.267,6,6,5,,,,,,,,,,,1.6,22.899,28.818,14,5,3,3,6,6,6,2,Är ännu osäker på om jag ska ta det eller inte,3,3,4,,,1,7,99,,,,4,4,4,1,1,1,1,5,3,3,4,2,Den finns säkert risker för fusk och fel,1,1,,30,2,4,,2,4,1,,7,1,,1,
1/26/2021 8:09,1/26/2021 8:21,0,100,709,1,1/26/2021 8:21,anonymous,SV,1,Safari iPhone,12,iPhone,414x896,4,4,4,5,4,5,4,3,,,,,,,,,4,5,4,4,,,,,4,3,2.547,2.547,23.067,1,1.255,53.361,57.146,5,6,6,,,,,,,,,,,2.905,40.387,58.369,7,2,5,6,4,5,5,2,Vaccinen tagits fram väldigt snabbt. Osäkert om den ge skydd. Och möjliga biverkningar ,2,1,2,,,1,7,99,,,,6,6,3,2,1,3,4,5,4,6,6,3,Stämmer inte alltid,,1,,56,2,6,,2,5,1,,12,2,Finska,3,Nej tack
1/26/2021 8:13,1/26/2021 8:21,0,100,500,1,1/26/2021 8:21,anonymous,SV,1,Chrome,87.0.4280.141,Android 10,412x915,5,5,6,6,5,4,5,5,,,,,,,,,3,7,1,1,,,,,4,2,5.843,5.843,7.337,1,5.887,8.275,9.541,2,7,4,,,,,,,,,,,13.473,18.776,21.13,3,3,5,3,4,6,4,4,Vill inte bli smittad igen ,3,3,4,4,,1,7,99,,,,4,7,7,1,2,3,3,1,3,2,1,1,Vet inte ,,1,,50,2,5,,2,6,1,,21,1,,1,Nej 
1/26/2021 8:04,1/26/2021 8:22,0,100,1091,1,1/26/2021 8:22,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 10.0,1280x720,,,,,,,,,5,4,3,6,2,3,5,3,,,,,5,5,5,3,4,4,,,,,,,,,,,0,0,30.838,0,0,0,12.316,0,5,5,0,0,15.476,0,4,5,5,4,5,5,4,vid min ålder (79) bör man ta vaccinet,3,2,4,2,,2,7,99,4,3,6,,,,2,2,5,5,6,5,4,3,4,,,2,nej,79,1,5,,2,3,1,,12,1,,1,nej
1/26/2021 8:22,1/26/2021 8:23,0,100,74,1,1/26/2021 8:23,anonymous,SV,1,Safari iPhone,Unknown,iPhone,414x896,3,3,4,3,3,4,2,3,,,,,,,,,2,3,4,3,,,,,2,3,0.356,0.68,1.595,2,0.376,0.376,2.025,1,3,3,,,,,,,,,,,0.391,0.391,1.733,1,4,5,3,4,4,6,3,Ljhfjkgkljf,2,3,3,2,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021 8:10,1/26/2021 8:24,0,100,849,1,1/26/2021 8:24,anonymous,SV,1,Chrome,88.0.4324.93,Android 9,360x740,5,4,4,6,3,3,4,6,,,,,,,,,7,6,1,2,,,,,6,5,1.796,58.921,61.556,5,2.269,25.052,36.279,6,7,5,,,,,,,,,,,3.892,34.068,45.9,6,6,2,2,6,6,7,4,Jag vill ta mitt ansvar som medborgare och skydda mig själv och andra.,4,2,4,,Vad mina nära och kära säger,1,7,99,,,,7,7,2,1,2,2,2,3,1,2,5,5,,3,1,,37,2,5,,2,6,1,,12,1,,1,Nej jag är nöjd tack
1/26/2021 8:12,1/26/2021 8:24,0,100,720,1,1/26/2021 8:24,anonymous,SV,1,Edge,88.0.705.50,Windows NT 10.0,1920x1080,,,,,,,,,2,2,3,2,4,1,1,1,,,,,4,4,4,4,5,6,,,,,,,,,,,0,0,1.107,0,0,0,1.269,0,6,5,0,0,0.947,0,3,5,3,4,4,6,3,jag tycker nog att de är bra,2,2,3,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021 8:11,1/26/2021 8:25,0,100,855,1,1/26/2021 8:25,anonymous,SV,1,Firefox,70,Windows NT 6.3,1920x1080,,,,,,,,,1,1,1,1,1,1,1,1,,,,,1,1,1,7,1,1,0,0,1.258,0,0,0,0.846,0,7,1,,,,,,,,,,,0,0,1.129,0,1,7,7,1,1,1,1,nej,1,1,1,,,1,7,99,1,4,1,,,,1,1,7,7,4,1,1,7,1,.,3,2,b,29,1,3,,2,1,1,,17,1,,1,
1/26/2021 8:06,1/26/2021 8:25,0,100,1136,1,1/26/2021 8:25,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 10.0,762x429,,,,,,,,,5,5,5,3,3,7,2,4,,,,,3,3,6,7,1,1,0,0,26.691,0,0,0,25.727,0,7,5,,,,,,,,,,,0,0,162.813,0,1,5,5,4,4,7,3,jag är inte säker på om jag vill chansa på att klara mig från coronan iallafall..Svår fråga...,3,3,3,,hur många som har dött/insjuknat av detta. om detta rapporteras.,2,7,99,7,4,4,,,,2,1,1,1,3,4,2,1,1,den sociala situationen/levnadsnivån är väldigt orättvis och skev/oberäknelig.,1,2,forskaranslag samt andra bidragsansökningar. lån.,62,1,2,,2,4,1,,19,1,,3,nej
1/26/2021 8:14,1/26/2021 8:28,0,100,806,1,1/26/2021 8:28,anonymous,SV,1,Safari,14.0.2,Macintosh,1920x1080,,,,,,,,,4,4,4,4,4,3,2,3,,,,,7,5,4,4,4,3,,,,,,,,,,,0,0,36.406,0,0,0,37.275,0,7,6,0,0,43.687,0,5,5,2,5,5,7,4,De två tillverkarna ha fått fram de effektivaste preparaten,3,3,2,,,2,7,99,3,2,3,,,,2,2,3,7,6,1,2,7,4,,,1,,77,1,4,,2,8,1,,20,1,,3,
