EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1.2,Q1.3_Browser,Q1.3_Version,Q1.3_Operating.System,Q1.3_Resolution,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.2_6,Q2.3_1,Q2.3_2,Q2.3_3,Q3.2_1,Q3.2_2,Q3.2_3,Q3.2_4,Q3.2_5,Q3.2_6,Q3.3_1,Q3.3_2,Q3.3_3,Q5.3,Q5.4,Q5.5,Q5.6,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q7.2,Q7.3,Q8.3_Page.Submit,Q8.5_Page.Submit,Q8.6,Q8.7,Q10.3_Page.Submit,Q10.5_Page.Submit,Q10.6,Q10.7,Q14.2_Page.Submit,Q15.2,Q15.3,Q15.4,Q15.5,Q15.6,Q15.7,Q160,Q16.2,Q16.3,Q16.7_1,Q16.7_2,Q16.7_3,Q16.8_1,Q16.8_1_TEXT,Q298,Q17.1,Q17.1_7_TEXT,Q6.3_1,Q6.3_2,Q6.4,Q5.8,Q5.9,Q5.10,Q16.5,Q16.6,Q18.2,Q18.3,Q4.2,Q4.3,Q4.4,Q20.2,Q20.3,Q20.5,Q18.4,Q18.5,Q19.2_8,Q19.3,Q19.4,Q19.4_9_TEXT,Q19.5,Q19.6,Q19.7,Q19.7_2_TEXT,Q19.8,Q19.9,Q19.9_2_TEXT,Q19.10,Q20.6,psid,pid,country,check,Q86,Q19.2_1,RecipientLastName,Q.20.4,Q417_Page.Submit,Q420,Q421,Q138_Page.Submit,Q141,Q142,Q140,Q19.4_8_TEXT,Q20.4,Q19.4_12_TEXT,device,experimental.group,independence,advice,no.text,intro.submit,manipulation.submit,perceived.independence,safety,IMC,comprehension.check,comprehension.check.failed,female,age,healthcare,healthcare.recoded,native.language,benefits.vaccines,comments.general,intent.vaccine,intent.vaccine.recoded,credibility.item1,credibility.item2.reversed,credibility.item3.reversed,credibility.item4,credibility.item5,credibility.item6,stability,expertise,noninterference,credibility.index,trust.EC,trust.EP,trust.council,trust.scientist,trust.politicians,trust.media,political.ideology,EU.integration,interpersonal.trust,familiarity.EMA,familiarity.advice,credibility.EMA.pre,credibility.EMA.post,trust.health.authorities,perceived.independence.reversed,consequences.health,consequences.economic,importance.EMA,importance.FDA,importance.NRA,importance.EMA.recoded,importance.FDA.recoded,importance.NRA.recoded,private.providers,decision.submit,duration,trust.EU.institutions,province.id,knowledge,manipulation.submit.quartile,manipulation.submit.30,age.10,country.lab,noninterference.recoded,expertise.recoded,stability.recoded,perceived.independence.reversed.recoded,benefits.vaccines.recoded,timer_total_minutes,education,income,migration_background
20-1-2021 12:01,0,83.86.246.67,100,851,1,20-1-2021 12:01,R_3plEfRZ3Rv9h2Ar,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,1920x1080,0,0,0,0,0,0,0,0,0,6,5,5,6,5,0,7,7,7,0,0,0,0,7,7,4,7,7,5,0,0,0,0,27.932,29.316,7,4,111.579,5,4,5,7,6,7,0,3,Vooralsnog lijkt het niet al te veel bijwerkingen te hebben. ,3,3,4,0,,2,7,99,5,1,6,0,0,0,1,2,1,5,4,7,5,5,6,0,1,,46,1,5,,2,2,1,,3,1,,1,"U heeft niets te maken met mijn inkomen, heb het fatsoen ook een optie om hier geen antwoord op te geven aan te bieden!",PUSGD7VyYpwQn7EYI9xvRw**,1484710408,NL,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pc,advice,0,1,0,27.932,29.316,4,7,1,1,passed,0,46,0,no,1,7,"U heeft niets te maken met mijn inkomen, heb het fatsoen ook een optie om hier geen antwoord op te geven aan te bieden!",3,0.6666666666666666,5,4,3,7,6,7,7,6.5,4,5.333333333333333,6,5,5,6,5,NA,4,7,5,1,5,7,NA,6,4,5,1,3,3,4,1,1,1,5,111.579,14.183333333333334,5.333333333333333,NL3,0,Q3,Under 30 secs,40-49,1. Netherlands,0.46153846153846156,0.85,1,0.5,1,14.183333333333334,5,2,0
20-1-2021 12:05,0,77.175.133.78,100,449,1,20-1-2021 12:05,R_3ff6cZrcfkhPQQM,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,1920x1080,0,0,0,0,0,0,0,0,0,4,4,4,5,4,0,5,5,5,0,0,0,0,4,6,4,3,4,4,24.608,19.539,6,4,0,0,0,0,33.313,3,5,5,5,5,6,0,3,Als er geen problemen naar voren komt bij de ge�nte mensen dan laat ik mij ook enten,3,2,3,0,,1,7,99,4,2,5,0,0,0,1,2,2,6,4,4,6,5,4,3,1,,38,1,8,,2,9,1,,3,1,,1,,PUSGD7VyYpzvjAgJxpZjbg**,1484721793,NL,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pc,independence,1,0,0,24.608,19.539,4,6,1,1,passed,0,38,0,no,1,6,,3,0.6666666666666666,3,3,3,5,5,6,6,5,3,4.166666666666667,4,4,4,5,4,NA,4,4,6,2,6,5,NA,5,4,4,2,3,2,3,1,0,1,5,33.313,7.483333333333333,4,NL3,0,Q3,Under 30 secs,30-39,1. Netherlands,0.38461538461538464,0.6,0.8333333333333334,0.5,0.8333333333333334,7.483333333333333,8,9,0
20-1-2021 12:06,0,86.81.1.31,100,813,1,20-1-2021 12:06,R_Q4YEypc6JMJm7VD,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,1366x768,0,0,0,0,0,0,0,0,0,3,3,2,6,4,0,5,6,4,0,0,0,0,2,7,3,4,5,3,0,0,0,0,69.849,54.32,6,5,93.749,6,2,1,5,6,5,0,4,Met de inenting heb ik geen angst meer om corona te krijgen en kan ik weer meer sociale dingen ondernemen,4,2,3,0,,2,7,99,6,3,4,0,0,0,2,2,3,5,4,4,2,5,6,0,1,,31,2,5,,2,5,1,,12,1,,1,,PUSGD7VyYpz-w8Mu-1G8Jw**,1459523944,NL,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pc,advice,0,1,0,69.849,54.32,5,6,1,1,passed,1,31,0,no,1,7,,4,1,6,6,7,5,6,5,5,5.5,6.333333333333333,5.833333333333333,3,3,2,6,4,NA,4,4,2,3,5,6,NA,4,3,6,3,4,2,3,1,0,1,5,93.749,13.55,2.6666666666666665,NL12,1,Q4,30 secs or more,30-39,1. Netherlands,0.9230769230769231,0.8,0.6666666666666666,0.3333333333333333,1,13.55,5,5,0
20-1-2021 12:10,0,80.112.29.196,100,1516,1,20-1-2021 12:10,R_2cw5p9cBaeOaaKS,anonymous,NL,1,Chrome,87.0.4280.141,Macintosh,1280x800,0,0,0,0,0,0,0,0,0,1,1,1,5,1,0,1,4,1,0,0,0,0,1,1,7,7,1,1,65.189,138.795,4,7,0,0,0,0,121.655,1,7,7,2,1,7,0,1,Mijn opa is bijna 92 jaar en heeft een slechte gezondheid en hij heeft Corona gewoon overleeft. De mensen die er echt aan doodgaan zijn degenen die zonder Corona ook binnen een jaar de pijp uit zouden zijn gegaan. Dan ga ik mij echt niet zomaar iets laten inspuiten waarvan niet bekend is wat de gevolgen op de lange termijn zullen zijn. Voor je het weet beginnen een jaar na vaccinatie ineens allemaal de gevaccineerden ��n voor ��n om te kiepen.,1,1,1,0,,1,7,99,1,1,1,0,0,0,2,1,1,1,7,1,1,4,1,1,1,,35,1,4,,2,2,1,,13,1,,1,,PUSGD7VyYpzcxbvdADquKQ**,1544836990,NL,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pc,independence,1,0,0,65.189,138.795,7,4,1,1,passed,0,35,0,no,1,1,,1,0,1,1,1,2,1,7,7,1.5,1,2.1666666666666665,1,1,1,5,1,NA,7,1,1,1,1,4,NA,1,1,1,1,1,1,1,0,0,0,4,121.655,25.266666666666666,1,NL13,0,Q4,30 secs or more,30-39,1. Netherlands,0.07692307692307693,0.15,1,0,0,25.266666666666666,4,2,0
20-1-2021 12:19,0,217.104.123.237,100,407,1,20-1-2021 12:19,R_2TUjJ7hUhmgnIMn,anonymous,NL,1,Firefox,84,Windows NT 10.0,1680x1050,0,0,0,0,0,0,0,0,0,5,5,5,6,5,0,6,5,5,0,0,0,0,6,6,5,4,6,5,0,0,0,0,16.422,16.79,5,4,22.141,5,5,4,6,6,6,0,3,"Vaccines zijn nuttig, maar tegen de tijd dat ik aan de beurt ben is de kans net zo groot dat het een van de andere vaccines zal zijn.",3,3,3,0,,2,7,99,2,5,6,0,0,0,2,2,4,5,3,5,5,4,5,2,2,Fraude detectie,37,1,8,,2,3,1,,12,1,,2,,PUSGD7VyYpyQiMIUsMWL-A**,1680685662,NL,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pc,advice,0,1,0,16.422,16.79,4,5,1,1,passed,0,37,0,no,1,6,,3,0.6666666666666666,5,3,4,6,6,6,6,6,4,5,5,5,5,6,5,NA,3,5,5,4,5,5,NA,6,4,2,5,3,3,3,1,1,1,4,22.141,6.783333333333333,5,NL12,1,Q2,Under 30 secs,30-39,1. Netherlands,0.46153846153846156,0.8,0.8333333333333334,0.5,0.8333333333333334,6.783333333333333,8,3,1
20-1-2021 12:21,0,213.127.68.116,100,272,1,20-1-2021 12:21,R_2bHw7M2gw32EBME,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,1366x768,0,0,0,0,0,0,0,0,0,4,4,4,5,3,0,4,5,4,0,0,0,0,4,5,5,3,5,4,0,0,0,0,14.671,23.8,5,4,3.675,3,3,4,4,5,5,0,4,Liever nu dan nooit,3,3,3,0,,1,7,99,4,5,5,0,0,0,1,2,5,4,4,4,5,4,5,1,1,,18,1,7,,2,5,1,,7,1,,1,,PUSGD7VyYpytJLMKKXFPdA**,1772874713,NL,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pc,advice,0,1,0,14.671,23.8,4,5,1,0,failed,0,18,0,no,1,5,,4,1,3,5,4,4,5,5,5,4.5,4,4.333333333333333,4,4,4,5,3,NA,4,4,5,5,4,5,NA,5,4,4,5,3,3,3,1,1,1,4,3.675,4.533333333333333,4,NL7,0,Q3,Under 30 secs,younger than 30,1. Netherlands,0.6153846153846154,0.55,0.6666666666666666,0.5,0.6666666666666666,4.533333333333333,7,5,0
20-1-2021 12:21,0,87.214.145.184,100,447,1,20-1-2021 12:21,R_3PiWhcPZk6vfv8M,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,1920x1080,0,0,0,0,0,0,0,0,0,4,5,4,7,5,0,4,5,5,0,0,0,0,7,7,7,4,3,3,0,0,0,0,11.995,13.857,7,5,15.126,4,4,3,7,7,6,0,4,"Ik denk dat het verstandig is mij te laten inenten om verdere verspreiding en ziektegevallen te voorkomen, gelijk als bijvoorbeeld vaccins waarmee we kinderen van jongs af aan vaccineren.",3,3,3,4,ik wil dat vaccin,2,7,99,7,4,7,0,0,0,2,1,2,4,1,5,7,7,2,0,1,,37,2,5,,1,7,1,,3,1,,1,,PUSGD7VyYpwWIVeazRFVIA**,1484925621,NL,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pc,advice,0,1,0,11.995,13.857,5,7,1,1,passed,1,37,1,yes,1,7,,4,1,4,4,5,7,7,6,6,7,4.333333333333333,5.5,4,5,4,7,5,NA,1,5,7,2,4,5,NA,7,3,7,4,3,3,3,1,1,1,7,15.126,7.45,4.333333333333333,NL3,0,Q2,Under 30 secs,30-39,1. Netherlands,0.6153846153846154,0.85,0.8333333333333334,0.3333333333333333,1,7.45,5,7,0
20-1-2021 12:22,0,77.162.2.142,100,1999,1,20-1-2021 12:22,R_24AytQlnCTGXWDe,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,1536x864,0,0,0,0,0,0,0,0,0,5,5,6,7,6,0,6,7,7,0,0,0,0,5,7,3,2,3,2,0,0,0,0,3.472,87.131,7,1,33.779,7,1,1,7,7,7,0,4,Ik vertrouw op het vaccin en wordt graag beschermd tegen covid-19,4,2,4,0,,1,7,99,5,1,7,0,0,0,2,2,5,7,3,5,3,3,3,1,2,toeslagen kinderopvang,41,2,8,,2,9,1,,3,1,,1,Nee,PUSGD7VyYpxtgE6iooYXPg**,1484768040,NL,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pc,advice,0,1,0,3.472,87.131,1,7,1,0,failed,1,41,0,no,1,7,Nee,4,1,7,7,7,7,7,7,7,7,7,7,5,5,6,7,6,NA,3,5,3,5,7,7,NA,7,7,5,1,4,2,4,1,0,1,3,33.779,33.31666666666667,5.333333333333333,NL3,1,Q4,30 secs or more,40-49,1. Netherlands,1,1,1,1,1,33.31666666666667,8,9,0
20-1-2021 12:24,0,212.187.39.14,100,407,1,20-1-2021 12:24,R_esz0xpL45rymn7j,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,1920x1200,0,0,0,0,0,0,0,0,0,5,5,4,6,5,0,6,6,6,0,0,0,0,6,7,5,5,4,3,28.986,22.387,7,4,0,0,0,0,22.908,2,3,5,4,5,5,0,3,Vallend in een risicogroep grijp ik alles aan om meer beschermd te zijn. ,3,2,4,0,,1,7,99,7,5,5,0,0,0,1,2,2,6,5,6,5,1,4,1,1,,43,1,8,,2,9,1,,3,1,,1,,PUSGD7VyYpx1SNKlK3VGwg**,1777616289,NL,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pc,independence,1,0,0,28.986,22.387,4,7,1,1,passed,0,43,0,no,1,7,,3,0.6666666666666666,2,5,3,4,5,5,5,4.5,3.3333333333333335,4,5,5,4,6,5,NA,5,6,5,2,6,6,NA,5,4,7,5,3,2,4,1,0,1,1,22.908,6.783333333333333,4.666666666666667,NL3,0,Q3,Under 30 secs,40-49,1. Netherlands,0.5384615384615384,0.5,0.6666666666666666,0.5,1,6.783333333333333,8,9,0
20-1-2021 12:29,0,82.75.9.239,100,622,1,20-1-2021 12:29,R_2RXrlCAd3SnZZ7d,anonymous,NL,1,Chrome,88.0.4324.96,Macintosh,1440x900,0,0,0,0,0,0,0,0,0,6,6,6,6,4,0,5,5,5,0,0,0,0,5,7,4,3,6,6,0,0,0,0,182.316,48.325,7,4,8.049,5,3,4,6,6,5,0,4,ik wil m'n ouders beschermen ,4,3,3,3,,2,7,99,5,2,5,0,0,0,1,2,2,2,3,5,5,5,6,2,1,,29,2,8,,2,9,1,,2,1,,1,,PUSGD7VyYpyLL8_Xy2v41w**,1870869369,NL,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pc,advice,0,1,0,182.316,48.325,4,7,1,1,passed,1,29,0,no,1,7,,4,1,5,5,4,6,6,5,5,6,4.666666666666667,5.166666666666667,6,6,6,6,4,NA,3,5,5,2,2,5,NA,5,4,5,2,4,3,3,1,1,1,5,8.049,10.366666666666667,6,NL2,0,Q4,30 secs or more,younger than 30,1. Netherlands,0.6153846153846154,0.8,0.6666666666666666,0.5,1,10.366666666666667,8,9,0
20-1-2021 12:44,0,5.132.94.248,100,345,1,20-1-2021 12:44,R_2CKzhxpgU3wxnJH,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,1536x864,0,0,0,0,0,0,0,0,0,4,4,4,6,5,0,5,5,4,0,0,0,0,6,6,4,7,6,6,0,0,0,0,3.208,4.992,6,6,3.636,5,7,7,6,5,5,0,3,Ik vertrouw beide bedrijfen. Ik denkt dat ze al officiele procedures goed gevolgt,3,3,3,0,,1,7,99,6,4,6,0,0,0,2,2,5,5,2,5,5,4,5,3,1,,31,1,8,,2,9,1,,3,2,engels,3,,PUSGD7VyYpwOJRF4zwrfVA**,1850207772,NL,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pc,advice,0,1,0,3.208,4.992,6,6,1,0,failed,0,31,0,no,2,6,,3,0.6666666666666666,5,1,1,6,5,5,5,5.5,2.3333333333333335,3.8333333333333335,4,4,4,6,5,NA,2,5,5,5,5,5,NA,6,2,6,4,3,3,3,1,1,1,4,3.636,5.75,4,NL3,1,Q1,Under 30 secs,30-39,1. Netherlands,0.07692307692307693,0.75,0.6666666666666666,0.16666666666666666,0.8333333333333334,5.75,8,9,1
20-1-2021 12:53,0,80.60.226.38,100,608,1,20-1-2021 12:53,R_1qaf7WAh7mNlMei,anonymous,NL,1,Safari,14.0.1,Macintosh,820x1180,0,0,0,0,0,0,0,0,0,7,7,7,7,5,0,7,7,7,0,0,0,0,7,7,4,3,6,6,0,0,0,0,3.598,2.132,7,7,21.86,7,5,5,6,6,6,0,3,Misschien ik wil eerst genoeg andere positieve resultaten zien dat het veilig is,4,4,4,0,,2,7,99,7,7,6,0,0,0,2,2,7,7,7,6,5,6,7,2,1,,39,2,4,,2,2,1,,2,1,,3,,PUSGD7VyYpxSrC5WPDPhRA**,1756829180,NL,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pc,advice,0,1,0,3.598,2.132,7,7,1,1,passed,1,39,0,no,1,7,,3,0.6666666666666666,7,3,3,6,6,6,6,6,4.333333333333333,5.166666666666667,7,7,7,7,5,NA,7,6,5,7,7,7,NA,6,1,7,7,4,4,4,1,1,1,6,21.86,10.133333333333333,7,NL2,1,Q1,Under 30 secs,30-39,1. Netherlands,0.38461538461538464,0.9,0.8333333333333334,0,1,10.133333333333333,4,2,1
20-1-2021 13:03,0,80.57.215.2,100,376,1,20-1-2021 13:03,R_1jepewujXmJULoa,anonymous,NL,1,Chrome,67.0.3396.87,Macintosh,1440x900,0,0,0,0,0,0,0,0,0,5,5,5,5,4,0,6,6,6,0,0,0,0,1,7,4,5,6,5,0,0,0,0,11.455,7.773,6,4,31.478,6,3,4,6,6,4,0,3,ik werk zelf in het ziekenhuis met patienten,3,3,3,0,,1,7,99,3,3,5,0,0,0,1,2,4,5,4,4,5,5,5,2,1,,36,2,4,,1,7,1,,12,1,,1,nee,PUSGD7VyYpzYmsdbVoOWnQ**,1870842392,NL,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pc,advice,0,1,0,11.455,7.773,4,6,1,0,failed,1,36,1,yes,1,7,nee,3,0.6666666666666666,6,5,4,6,6,4,4,6,5,5.166666666666667,5,5,5,5,4,NA,4,4,5,4,5,6,NA,5,4,3,3,3,3,3,1,1,1,5,31.478,6.266666666666667,5,NL12,0,Q2,Under 30 secs,30-39,1. Netherlands,0.6153846153846154,0.85,0.5,0.5,1,6.266666666666667,4,7,0
20-1-2021 13:19,0,84.26.213.225,100,1512,1,20-1-2021 13:19,R_8xqjXKJCrOA1zG1,anonymous,NL,1,Firefox,84,Windows NT 6.1,1920x1080,0,0,0,0,0,0,0,0,0,2,2,3,5,2,0,2,5,5,0,0,0,0,6,6,6,4,4,2,411.656,365.633,6,3,0,0,0,0,18.844,4,6,6,4,5,4,0,2,niet voldoend getest op een grote populatie,2,2,3,0,,1,7,99,5,1,4,0,0,0,2,2,4,4,5,2,5,6,7,1,2,fraudejacht belastingdienst,53,1,8,,2,9,1,,12,1,,1,,PUSGD7VyYpzJEMHVy-0fMg**,1459489191,NL,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pc,independence,1,0,0,411.656,365.633,3,6,1,1,passed,0,53,0,no,1,6,,2,0.3333333333333333,4,2,2,4,5,4,4,4.5,2.6666666666666665,3.5,2,2,3,5,2,NA,5,2,5,4,4,5,NA,4,5,5,1,2,2,3,0,0,1,6,18.844,25.2,2.3333333333333335,NL12,1,Q4,30 secs or more,50-59,1. Netherlands,0.23076923076923078,0.6,0.5,0.6666666666666666,0.8333333333333334,25.2,8,9,0
20-1-2021 13:40,0,145.53.125.130,100,5695,1,20-1-2021 13:40,R_3EniKEQjJMwUlur,anonymous,NL,1,Safari,"13,1",Macintosh,1440x900,0,0,0,0,0,0,0,0,0,4,4,4,6,1,0,4,4,4,0,0,0,0,5,1,4,5,4,4,75.361,711.865,4,4,0,0,0,0,50.575,1,7,5,4,4,6,0,1,ik zie veel mensen van de politiek die het zelf ook betwijfelen om zichzelf in te laten enten. Dit geeft me wel een rare gevoel plus ik vind het nogal verdacht,1,2,4,0,,2,7,99,7,7,4,0,0,0,1,1,2,3,4,4,5,4,4,0,1,,21,1,2,,2,2,1,,3,1,,3,,PUSGD7VyYpy6RYY3iJqV4w**,1843786518,NL,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pc,independence,1,0,0,75.361,711.865,4,4,1,0,failed,0,21,0,no,1,1,,1,0,1,1,3,4,4,6,6,4,1.6666666666666667,3.1666666666666665,4,4,4,6,1,NA,4,4,5,2,3,4,NA,4,4,7,7,1,2,4,0,0,1,4,50.575,94.91666666666667,4,NL3,0,Q4,30 secs or more,younger than 30,1. Netherlands,0.23076923076923078,0.4,0.8333333333333334,0.5,0,94.91666666666667,2,2,1
20-1-2021 13:41,0,143.178.46.210,100,1326,1,20-1-2021 13:41,R_umrQmdpJWdrafTz,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,1536x864,0,0,0,0,0,0,0,0,0,1,1,1,2,3,0,1,1,1,0,0,0,0,5,1,1,1,3,2,0,0,0,0,61.504,267.834,7,6,114.234,7,7,7,2,2,7,0,1,"Ik laat mij niet zomaar iets injecteren in mijn lichaam, ik ga niet als proefpersoon spelen, het menselijk lichaam is sterk genoeg en het is helaas een natuurlijke selectie ook uit geloofsovertuiging doe ik het sowieso niet!",1,1,1,0,,2,7,99,7,7,1,0,0,0,2,2,5,6,7,1,5,4,5,3,2,"Virtual chatbox assistent, programmeertaal programma, internet zoekacties",46,1,4,,2,9,1,,3,1,,1,Interessant en leuk onderzoek om aan deel te mogen nemen.,PUSGD7VyYpyw5wMNL1mndw**,1523037999,NL,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pc,advice,0,1,0,61.504,267.834,6,7,1,1,passed,0,46,0,no,1,1,Interessant en leuk onderzoek om aan deel te mogen nemen.,1,0,7,1,1,2,2,7,7,2,3,3.3333333333333335,1,1,1,2,3,NA,7,1,5,5,6,1,NA,1,2,7,7,1,1,1,0,0,0,4,114.234,22.1,1,NL3,1,Q4,30 secs or more,40-49,1. Netherlands,0.07692307692307693,0.5,1,0.16666666666666666,0,22.1,4,9,0
20-1-2021 14:54,0,81.205.81.49,100,2413,1,20-1-2021 14:54,R_3eqyVsWHdE2krpi,anonymous,NL,1,Edge,87.0.664.75,Windows NT 10.0,1920x1080,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,5,5,6,0,0,0,0,3,5,4,3,5,3,194.633,99.442,6,4,0,0,0,0,329.918,4,5,3,5,5,6,0,3,Ik vind het belangrijk dat er zo snel mogelijk een uitkomst word gevonden voor de huidige crisis. Er zit hierbij niets anders op dan vaccinatie,3,3,3,0,,1,7,99,4,2,5,0,0,0,1,2,5,6,5,3,4,5,5,2,2,slecht voorbeeld: toeslagaffaire,36,1,4,,2,8,1,,3,1,,1,,PUSGD7VyYpyagt8uJVmGsQ**,1408870783,NL,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pc,independence,1,0,0,194.633,99.442,4,6,1,1,passed,0,36,0,no,1,5,,3,0.6666666666666666,4,3,5,5,5,6,6,5,4,4.666666666666667,4,4,4,4,4,NA,5,3,4,5,6,5,NA,5,4,4,2,3,3,3,1,1,1,5,329.918,40.21666666666667,4,NL3,0,Q4,30 secs or more,30-39,1. Netherlands,0.5384615384615384,0.65,0.8333333333333334,0.5,0.6666666666666666,40.21666666666667,4,8,0
20-1-2021 15:13,0,85.148.87.59,100,486,1,20-1-2021 15:13,R_3nDaSSOIpLIHyEm,anonymous,NL,1,Firefox,84,Windows NT 10.0,1536x864,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,4,4,4,0,0,0,0,3,5,4,3,4,4,46.477,12.194,4,4,0,0,0,0,121.137,4,4,4,4,4,4,0,3,Ik denk dat het kan helpen in het indammen van de virus,3,3,3,0,,1,7,99,4,4,4,0,0,0,1,2,4,4,4,3,2,5,4,2,1,,41,2,3,,2,5,1,,3,1,,1,,PUSGD7VyYpz3QiHaIv8jBw**,1396954301,NL,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pc,independence,1,0,0,46.477,12.194,4,4,1,1,passed,1,41,0,no,1,5,,3,0.6666666666666666,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,4,3,2,4,4,4,NA,4,4,4,4,3,3,3,1,1,1,5,121.137,8.1,4,NL3,0,Q2,Under 30 secs,40-49,1. Netherlands,0.5384615384615384,0.55,0.5,0.5,0.6666666666666666,8.1,3,5,0
20-1-2021 18:19,0,84.104.224.39,100,194,1,20-1-2021 18:19,R_3O65qhYROiYLiv2,anonymous,NL,1,Firefox,84,Ubuntu,1600x1200,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,4,4,4,0,0,0,0,4,4,4,4,4,4,0,0,0,0,1.801,1.436,4,4,1.581,4,4,4,4,4,4,0,2,nee,1,1,1,1,,2,7,99,4,4,4,0,0,0,2,2,4,4,4,4,4,4,4,0,1,,39,1,4,,2,5,1,,10,1,,1,nee,PUSGD7VyYpyHlch_q2nTmw**,1153079924,NL,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pc,advice,0,1,0,1.801,1.436,4,4,1,1,passed,0,39,0,no,1,4,nee,2,0.3333333333333333,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,4,4,4,4,4,4,NA,4,4,4,4,1,1,1,0,0,0,4,1.581,3.2333333333333334,4,NL10,1,Q1,Under 30 secs,30-39,1. Netherlands,0.5384615384615384,0.55,0.5,0.5,0.5,3.2333333333333334,4,5,0
21-1-2021 00:26,0,77.172.164.198,100,67515,1,21-1-2021 00:26,R_2EgXpCbiKtadKzm,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,1366x768,0,0,0,0,0,0,0,0,0,5,6,5,7,5,0,6,6,6,0,0,0,0,4,7,1,4,4,5,65681.912,489.538,7,3,0,0,0,0,38.72,5,3,2,7,6,6,0,3,Ik wil eerst een paar maanden wachten om te kijken wat de bijwerkingen zijn,4,3,4,0,,1,7,99,6,3,6,0,0,0,2,2,4,6,3,5,5,3,4,1,1,,54,1,5,,2,7,1,,2,1,,2,nee,PUSGD7VyYpxHsBFmAItXJA**,1515597008,NL,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pc,independence,1,0,0,65681.912,489.538,3,7,1,1,passed,0,54,0,no,1,7,nee,3,0.6666666666666666,5,5,6,7,6,6,6,6.5,5.333333333333333,5.833333333333333,5,6,5,7,5,NA,3,5,5,4,6,6,NA,6,5,6,3,4,3,4,1,1,1,3,38.72,1125.25,5.333333333333333,NL2,1,Q4,30 secs or more,50-59,1. Netherlands,0.7692307692307693,0.85,0.8333333333333334,0.6666666666666666,1,1125.25,5,7,1
21-1-2021 00:59,0,80.61.5.151,100,373,1,21-1-2021 00:59,R_Y2ZFjGnMyB4P97j,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,1366x768,0,0,0,0,0,0,0,0,0,4,6,2,6,5,0,7,6,6,0,0,0,0,6,7,2,4,3,2,0,0,0,0,5.147,5.887,5,6,1.87,7,6,5,5,5,4,0,3,ik weet niet zeker of het gezond is,3,2,3,0,,1,7,99,3,4,5,0,0,0,1,2,5,6,3,5,6,5,3,2,1,,21,1,3,,2,2,1,,2,1,,1,prima vragenlijst,PUSGD7VyYpxJgMTWfkSFJg**,1877738521,NL,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pc,advice,0,1,0,5.147,5.887,6,5,1,0,failed,0,21,0,no,1,7,prima vragenlijst,3,0.6666666666666666,7,2,3,5,5,4,4,5,4,4.333333333333333,4,6,2,6,5,NA,3,5,6,5,6,6,NA,5,2,3,4,3,2,3,1,0,1,5,1.87,6.216666666666667,4,NL2,0,Q1,Under 30 secs,younger than 30,1. Netherlands,0.3076923076923077,0.8,0.5,0.16666666666666666,1,6.216666666666667,3,2,0
